,review,rating
245,i joined fantastic institution almost 16 year ago i joined fire departmenti never thought changing financial institution some may say keeping egg one basket checking stay direct depositstaff always friendly no atm fee rate reasonable some great sosostill pay shop around hard pressed fine nicer cleaner efficient friendly place keep money,5
246,ive checking account 20 year never tried convert friend bank if i hear somebody lament bank experience i always mention sffcu they top list customer service anywhere financial institutionsi started banking several year ago associated credit union i thought switching old cu ok id long time but bought golden 1 credit union i started getting fee so i switched little year ago i expected sffcu better exceeded expectation far the top three thing i love1 no atm fee reimburse get charged another bank2 my direct deposit paycheck available 24 hour ahead paydate dont put hold deposit way bankscus do3 the customer service every time i need contact i impressed courtesy professionalism effectiveness,5
247,san francisco fire credit union far one best credit union ive emailed ceo diana dykstra response time incredible i asked create iphone web clip logo show iphone she immediately got technology department next day working hold time low calling customer support fee pretty free long dont overdraw account and even offer free overdraft protection credit card rate top notch a long treat well ill member life thank,5
248,never thought i could love bank sf fire cu awesome i go any atm anywhere reimburse fee i deposit check online send via mail since im city usually get check within day plus youve done several time theyll even let access fund immediately if i question i use theyre online web chat get question answered almost immediately i still online banking may fancy big bank make difference this bank provides everything i need every way more convenient big bully bank and i mention get personalized debit card whatever picture want well long picture cant say enough good thing place,5
249,i wish every financial institution used sffcu role model the people help phone nothing easy work human being despite fact i never know member number they offer best rate credit union bank course almost precious penny i charged ridiculous fee letting use money i love,5
250,review auto sale today oct 4th 2014did test drivesno gas lot car could bring around parking lo brings car gas themand first test drivettried dodge chargersomething wrong transmission step gas takes5 second go fasterforfd mustangstick i drove stick life kept cutting stick easy drivebut mustangit 4 year oldbut 3000 cheaper new carthey mazda 6 touring trying pas 2015 carit built 2013 registered may 2014 even car fax said 2015 something wrong 200 cheaper new carwith new car warrantymost car 2000 cheaper new car two year oldthey lot 2008 cars1 camary would start2012it flashing check engine1 mazda 6 oil stain seat belt seatsalso worn tire scratchesthey crysler 200 cheap 2012 13000 came oregonit looked like washed titleas car fax detail oregonthey wanted 30000 2008 bmw kbb list 22000so well kelly blue book priceat auto nation price run promotion would beter buy newthan auto nationfrom salesman saidthey bought auctionfor eventi would skip event bring deal,3
251,after read rave review yelp first thing struck place fact i called first option telephone menu system talk actual person alone eminently humane given company bury talk person option end long list several level deep ive pressed button twice wait minute two talk helpful employeewhen i visited main branch ecstatic review i basically expecting red carpet drawn bank employee kissing foot asking i could helped to slight disappointment wasnt case wasnt superfriendly person sitting next candy bowl entrance greet bit wandering i couldnt see employee waiting help people i stood line teller i assumed teller would redirect experienced person designated explaining option banking experience bank wasnt case i said i wanted set bank account politely gave form asked fill outapparently sandra normally charge setting new account busy time given i visiting end saturday i asked itd okay new checkbook atm card mailed i guess teller forgot 5 fee required credit report though sandra contacted monday i visit drop offat rate i received atm card checkbook mail shortly thereafter i love atm fee ever thing i little worried i might something annoying like fill refund form every time i got charged foreign atm isnt case i made first withdrawal bank america atm yesterday sffcu automatically refunded 3 fee todayperhaps partly great yelp review despite hiccup i got impression everyone i talked enjoyed working place genuinely wanted help so im looking forward continuing customer sure yelp particularly positive negative experience i,4
252,i cant say enough good thing sf fire credit union amazing financial institution ever ive told everyone i know switch bank ive even found ranting wonderful friend 2amhere perk free everything pay nothing any atm anywhere on website email presidentceo i asking would accept state california iou the presidentceo emailed back within hour 8pm sunday night deposit check credit union atm deposit check online they credit full amount 7 day get check no hold money they even give prepaid preaddresses envelope real local people talk phone via website amazing overdraft protection ive never bounced anything life i could without paying 40 my sf fire cu credit card simply charge retail purchase anything bounce no feesi always banked well fargo past i kept mostly atm everywhere sf fire cu 500 time better plus im banking evil corporate bank this local nonprofit awesome,5
253,a great bank work you get use atm without fee 12 time month there foreign transaction fee abroad free quarterly credit report great rate loan it bank actually like,5
254,id like give place star it wouldnt sit well my main complaint new staff seem understand rule regarding deposit basic listening skill i recently attempted deposit check account the check addressed and wife in order process request required wife present confirm transaction this inconvenience encountered past i wife cosign check they still would allow i asked anita teller would deposit check wife account she still would allow wtf ive member branch 10 year cu member 30 year i never heard requiremlent anita asked associate next confirmed wife would present complete transaction her associate proceeded lecture issue fraud again wtf at point i livid they directed branch manager aleksey chursin apparently told i wanted deposit check my account i realized miscommunication informed i wanted deposited check wife account such simple request turn timewasting venture i think sffire need educate rookie teller basic listeningcommunication skill recruit teller better problemsolving skill being anita working month excuse,4
255,free checking free atm everywhere when bank charge atm sffcu credit fee awesome although i often get mistaken one i fire fighter join resident today fresh baked cooky coffee well fargo i miss,5
256,five year still going strong i ditched well citibank switch sffcu never looked back great service great price and sweet treat door what ask bank oh go extra mile need catch rare check clearing get deposit what great team,5
257,best bank i ever i currently europe right tiny mishap debit card customer service internet phone consistently amazing ive using atm card throughout europe without hassle fee thank,5
258,a lot issue signing jointly online i called issue resolved guy answered told didnt think could even done online contradicted husband told first place furthermore option sign joint accountonline the guy seemed impatient little rude i wont bothering redoing whole process i told wed ugh plus tech issue sign would i trust wouldnt tech issue sigh off find another banking institution id love decent one,1
259,i little apprehensive first im really glad i made switch ive depositing check cu redwood provident havent problem i really like free bank transfer external branch you even withdraw money external bank account when i chase wasnt single atm close house i go use atm walgreens block away dont get charged fee also go branch people nice it really feel like community i wish i knowledgeable cu year ago would made life soooo many easier,5
260,this banking transparent great service fantastically friendly people insurance asi fdic noted review concern far outweighed benefit,5
261,what service love place have closed account 21 year patelco craphole brought business they totally deserve kudos sf fire cu,5
262,i recent member sf fire credit union the customer service exemplary they refund atm fee it convenient location customer service worth seriouslytoday freshly baked chocolate chip cooky i walked instill warm cooky seriously people,5
263,someone else mentioned must revisit call get a human being line right away right knew going it meafter fed bank america the last time marched happy as closest boa job told could shove sunshine demanded moneybussed way civic center sf fire credit union le half hour account set atm card requested check given money depositedby the friendliest nicest people i have ever come across kind financial institution everthe building really nice toosandra helped set account sweet helpful also invited drop given tuesday fire fighter appreciation day cooky coffee member might make one day beccie say cooky everi glad im part cu ive heard wonderful thingscheers fellow sf fire credit unioners,5
264,i love credit union i wish office location city i account since 2002 their rate loan product lower credit union bank another big plus anyone resides work city join,5
265,no fee no monthly fee no insufficient fund fee no transfer fee no overdraft fee no fee going magical number atm transaction your check free unless get special one reimburse atm surcharge get using card another bank atm they provide free quarterly credit rating assessment handy online budget calculator help knock debt plan retirement big financial event doesnt work mint yet enough calculator fine without thati close going another small local bank number two one rated site san francisco decided go one despite le convenient location no fee hear bank we give money play you earn interest dividend whatnot you dont need nickel dime customer within inch life every little thingi wonder much ive spent year bank fee id go old statement add im sort afraid answer,5
266,perfectno fee atm use anywhere line attitude great location great service great cu,5
267,went get credit card case emergency good credit score good history used 11000limit credit card wf never went crazy offer one 5000 feel punished done something wrong asking 7000 punish 2000,1
268,completely agree every reviewer love atm fee refund really glad i signed,5
269,not much add review except best financial institution i ever banked far no atm fee worldwide responsive friendly customer service great rate credit card not mention international fee using credit card abroad cash advance fee period the definition awesome customer service life,5
270,i love sffcu i keep wondering whats catch but none theyre awesome great service great rate i opened checking got visa saving 8 versus chase card refinanced car 27 lower rate this best kept secret i want spread word,5
271,reimbursed atm random fee perfect customer service,5
272,joined bank i became firefighter im little biased but bank totally kick bank sorry ass there aint thing cant bigname bank brag plus i love walk place keep money know face name the noatmfee thingie clinch big red bow everybodys like family i lost mind wanted buy bentley like p diddys theyd hand head if i wanted buy new home theyd make possible these people care money,5
273,i love credit union i special hatred commercial bank found credit union customer focused the teller friendly helpful it small get know love,5
274,granted ive member credit union one week im giving 5 star went set online account trouble signing uplogging tried couple time noticed right screen option im bank representative clicked went back forth real person minute see washington mutual review reference problem resolved voila love that im excited belong friendly noncorporate bank give refund any atm charge incur bank u yep thats right eat heart wamu fee anything ex used charge 12 buck transfer money one account another overdraft protection wtf maybe ill bounce check fun jktoday free 12 hour conversation nick financial planner ill faxing mutual fund ira retirement statement analyze saving help come financial plan free love credit union say bank,5
275,let start saying best cu sf period the downside website bit outdated recently revamped streamlined intuitive nationwide banking website the design simplistic well thought everything i could possibly need online taken care beyond service branch second none i shopping stonestown one day decided kick wamu curb year ago im glad i dont fall free checking wamu bank theyll hit account hard every fee possible end sf fire incredible job making sure everybody satisfied you even contact ceo personally question website within hour youll get thoughtful caring reply hi dianamost importantly i cant stress enough anybody age 25 reading really consider leaving nationwide bank sf fire youll get treated better youll money youll many option grow think much money lose going atm youre friend the atm refund get one perk member dont another poor schlub looking bofa friday night moreso dont put predatory lending bank go somebody look drop bank go sf fire cu,5
276,the best bank ever so happy i banking i plan close wamu account i use bank never pay subcharge fee anywhere access check instantly even hasnt deposited account free quarterly fico score get live help cant go bank person give best rate possible loan their visa card awesome no balance fee cash advance foreign transaction fee who beat love bank,5
277,decided switch credit union found one yelp happy decision addition awesomeness mentioned many review paycheck direct deposit come day early,5
278,after ridiculous fee associated current bank i decided join credit union opening account great financial move the staff extremely helpful friendly i approved credit card apr half current one i longer pay atm fee either if tired bank screwing charging left right make move sf fire credit union,5
279,sooo i finally write review since i longer work working california branch amazing the ceo branch manager amazing helpful you dont fire fighter work live sf pretty much fee deposit check via atmno hold onlinestill hold deposit credit union bay area,5
280,sffcu best bank sf seriously i used think i didnt want go small local bank wouldnt convenient if use debit card withdraw cash say well fargo bank america atm bank sffcu refund transaction fee how convenient their credit card loan rate lowest going and use debit card traveling abroad dont charge transaction fee access cash use credit card gouged foreign transaction fee banksters charge sffcus employee knowledgeable courteous friendly why world would allow bank charge access cash why would let bank charge checking account institution why would let bank hold hard earned money day allowed access call old fashioned i expect bank make life easier tough financial time could let bank nickel dime vote foot move money business sffcu today you wont regret dump banksters tell put transaction fee it money honey beware candy bowl freshly baked cooky tuesday,5
281,incredibly friendly no atm fee anywhere world they give u chocolate they bofa,5
