,review,rating
219,"BUT WAIT!!! THAT'S NOT ALL!!!Yeah, everything everyone else said is true, all that kick-ass shit that makes SF Fire CU sound like such a freakishly good deal.  I just want to add a couple more extras to sweeten the deal:-- They have a deal with the other credit unions in the city such that if you do need to go to a teller, you can go to one at a different credit union.  So, while SFFCU only has 2 branches, you really have dozens at your disposal.-- Ditto for ATMS.  If you are one of those people like me who lacks direct deposit, or who occasionally makes deposits at ATMs for whatever reason, you'll be happy to know that there is also a wide network of deposit-taking ATMs all over SF that you can use for no fee.-- Hot firemen on your FREE first box of checks!CALL NOW WHILE SUPPLIES LAST!!!",5
220,"I JUST opened an account with the SFFCU last week, and while I haven't had much experience banking with them, I will say that they were the winners at the end of an exhaustive search to replace Washington Mutual (I will not refer to them as 'WaMu' and no, its not cute) as my financial institution. I found out that there are few banks out there that offer both great, affordable banking products AND stellar service. For me, it came down to two, and the personal, local touch of the SFFCU combined with a completely FREE checking account (no hidden fees or minimum balances) finalized my decision. The other big upside---especially for those of us who are out and about and never have enough cash---is that you can use an ATM in the world and not only will they not charge you, they will refund you the fee the ATM charges. Hello? Is that not amazing? You are greeted at the entrance of main branch, not only by a big ass bowl of candy, but what I thought was a receptionist was actually the branch manager. You really get the sense that you are part of the place and they treat you truly as a 'member' and not just a 'customer'. I would heartily recommend anyone who is fed up, as I was, with the big multi-national, corporate banks with their high fees, high turnover and lack of service. Buck up and support the organization that supports the nearly 1700 heroes in the SFFD.In a nutshell...-THE UPSIDE: (Truly) Free Checking, ATM fee refunds, personal service, competitive rates and the notion you are supporting a local, non-profit organization.-THE DOWNSIDE: That there are only two branch locations.",5
221,"Ah, how refreshing! After reading the lovely reviews of this seemingly glorious institution, I sent the CEO an email (yes, you can email the CEO and President Diana from the main page of their website) to verify the things that I had read in the posts of others.  That night at 8pm, she called my cell phone!!?!!  I was shocked and a bit giddy that I was talking to the CEO of a financial institution (and that she was soo nice).  Diana went through each of my concerns that I had emailed her about, which I had simply pulled from Trevor F.'s review. ""1. You don't have to be a firefighter. You only need an SF address.  *TRUE2. No minimum balance. *TRUE3. No monthly fees, EVER.  *TRUE4. No ATM fees, EVER. They even reimburse any fees charged by other ATMs!  *TRUE, and up to any amount, even if it's a $10 charge from a concert ATM5. Free online banking.  *TRUE6. Free online bill pay. *TRUE7. Free online funds transfer to any account at any bank.  *TRUE8. 0.2% interest on the checking account (infinitely better than nothing).  *TRUE9. Free overdraft protection without a set line of credit. *Not entirely true, but if you want the details of this, you'll need to talk to them about it.10. Friendly staff and a beautiful building.""  *ESPECIALLY TRUEOh yeah, and you can also make online deposits and then mail them to the bank, so that you never have to actually go to the bank to deposit checks.  And, they go ahead and credit your account the amount you said online while they wait for the checks to arrive.  Diana was so kind that I asked her what the best time would be on Saturday to set up an account.  She left me a message the next day to let me know that Gabe would help me set up my account on Saturday morning at 9am, and if there was a schedule conflict, to just give her a call back to reschedule. So, for the first Saturday in years, I was excited to get up early and made my way to the beautiful building that they are housed in.  Gabe greeted me right away.  I brought along my boyfriend to set up a checking account, too, and the three of us chatted and took care of business for about an hour.  Gabe was so nice, my boyfriend and I were making plans to visit him at yelp parties!  Diana came down to say hi on her day off, as well, while we were there.  I could tell that the employees all got along really well (Gabe had a large iced coffee concoction delivered to him by a coworker, and Diana dropped by to confirm that they were all going to meet up the next day).  Gabe ordered checks for us right away (the first set is free).  And well, there's more good things to tell (we were there an hour), but I think that I'll leave it here.  I mean, does it get any better?",5
222,"Why didn't I switch to these guys sooner? Such a pleasure to work with real, engaged people. Oh, and there are NO fees for anything, including any ATM on the planet.",5
223,"SF Fire Credit Union is an excellent bank if you care about free checking, competitive rates, friendly & efficient customer service, and things of that sort. And I do.  Their staff has helped me with everything from something idiotic as reordering checks to setting up a monthly transfer system to pay my mortgage. Their main branch on California is beautiful, a showcase of steel and glass and light. I love that branch, but mainly end up going to the Stonestown one. Still, you're guaranteed to see some eye candy in line at either branch :) I took one star off though because of the calendar fiasco. Unfortunately, their calendar does not feature fine firemen of the SFFD. It is a generic one with a fire engine picture in the front. However, it has the shift schedule so you can easily look up  if your SO is really out there protecting the people and property of SF or out there somewhere getting it on with some slutty hose bunny. SF firefighters work nine 24 hour shifts scattered throughout the month and there is a rhyme and reason to it, but I haven't figured it out yet. They used to send the calendar plus a handy pocket  version out to every member, then one year it was only to firefighter members, though you could get it by going to the bank, then this year I got nothing. And they were all gone by the time I got down to a branch. They forced me to install a GPS in hubby's car, so that's why they lost a star.",4
224,"Best Customer Experience.  Period.Having gone through four banks in eight years, I was pretty used to the prototypical bank experience: short hours, fees aplenty, and living with the knowledge you're probably getting ripped off.I was going to just open an account with the place that was closest, but when I saw the reviews on yelp*, I decided otherwise.It was the best personal finance decision I've ever made!First of all, NO ATM FEES.  EVEN WITH OTHER BANKS.  They reimburse you the $1.50-$3.00 that other ATMs charge you.  That should be reason enough.  But wait!  There's more...-Great interest rates, even on checking!-Online check deposits-Free garage parking.  In San Francisco.-Candy jar in the lobby-Cool firefighter emblems on your checks and ATM cardFinally, and perhaps most importantly, you know your money is going to good use, supporting homeownership rather than the predatory lending of Bank of America, et al...",5
225,"Another 5 stars....no surprise here! If you haven't checked out the rates on their site, do so now. Yup....they charge less than most for loans and pay great rates on CDs (we're all building emergency fund CD ladders here....right?)  Here's something that is quite amazing - if you need to take out a Prime Equity Line of Credit, the rate is 3.25%.  Now on the other hand if you take out a 6 month CD, they'll pay you 2.58%.  Compare to a certain commercial bank that has a 4.99% Home Equity line of credit and 6 month CDs that pay a miserly 1.24%.There are only 2 official branches, but in this day in age of online banking, ACH transfers, mail-in checks and ATMs you rarely need to go to a bricks and mortar branch.  Plus you can always go to another credit union and avail yourself of some of the basic shared services.  Actually I deliberately try go to credit union ATMs so that SFFire doesn't have to reimburse me any fees...SFFire is a great deal and I as a member I feel that any dollar we save them, they pass along to us.And let's not forget that when you see those commercial banks with their thousands of branches or hear about those executive jets, remember that someone has to pay for them - either as a consumer or a taxpayer!",5
226,"The best. Highly recommend for their customer service, zero fees on ATM's or foreign transactions...and, yes, the candy.  I can even deposit foreign checks into my account at any branch. Hallelujah.",5
227,"I'll make the shameful pledge- I'm broke. Chexsystems doesn't like me anymore. I chatted online w/ SFFCU and they said that I could have a savings account there- no ATM, no checking- I'm bad bad.  But they will take a chance. I'm elated. That was 10 days ago. Today we again chatted and NO! nothing for you! We didn't mean to tell you yes. I just couldn't bear the abject humiliation - if I had gone there and been told NONO in person. (thanks Schwab) I'm a 50+ white woman with 2 Masters degrees and a job!  Does anybody know where broke people bank? I'm trying the Mission CU tomorrow.",1
228,"My rating for this CU hasn't changed but my attitude towards them definitely has. I really used to love this place. They were always so friendly and their products are hands down the best compared to other financial institutions. My latest issue happened a couple days ago. I must say that it's been almost 5 months and the issue with my debit card (refer to my previous review) has still never been ordered or fixed! I JUST realized that my current debit card is expiring this month... normally my other banks have just automatically sent a new one as to not inconvenience me but that's ok. I logged into my online banking to order a custom image card only to find out it was rejected the next day and of course without notifying me (I had to log into my online banking the next day to find out) which delayed my debit card order. I went on to web chat and asked the agent why my image was rejected... he told me he couldn't see anything but the image failed to upload and to try again. Again I tried and again it got rejected wasting another day of getting a card. I went onto web chat and the lady was a lot nicer and said the image was rejected bc they can't display images of death (I just hand drew a skull and colored in it's head with red marker but ok). I understand there are certain standards that need to be followed so I figured I would just upload the same exact image that's on my old debit card and there shouldn't be a problem right? It's the same image. WRONG. AGAIN my image was rejected and when I logged into web chat I spoke to Margarita who I must say isn't very web chat friendly. She told me she was unable to explain why my image was rejected and to ""just chose another one."" I know this issue is very small but if you offer a service that I'm paying $5 for, I'd like to know WHY I can't chose the same image. There was nothing inappropriate about it, there was no copyright infringements, it wasn't related to death or alcohol or drugs (these are some of the images you can't use).  I work in customer service and I would never give the ""just because"" type attitude that she gave me. I was so frustrated that I settled for just getting a plain card and she was able to overnight it (without any apology or empathy regarding my original request) and should be here tomorrow (the only positive and the only reason I didn't give them 1 star). I will stay with the CU and refer family/friends whenever because my good experiences have definitely outweighed the bad however there's still the pending issue about my custom image card! It shouldn't be that hard, right? :(",2
229,"Seriously....this is the one and only bank as far as I am concerned. I have been with SFFCU since 1996 and I have to say, I have NEVER had a bad experience. In this day and age of greedy banks, SFFCU stands out. Going to the bank is a pleasure. The tellers know your name and always greet you with a smile. NO FEES!!!!! None, nada, zippo. Pay your bills online, no fees. Overdraft protection, free. ATM use, FREE! What bank do you know that not only doesn't charge you ATM fees to use other ATM's , but rebates you the fee charged by the ATM you use? Insane. I love them. I have accounts for my family as well as my business account here. We have financed a car through them, as well as have CD's. They are amazing in every aspect . I have used every bank out there and had awful experiences at all. If you want free, worry free banking, open an account at SFFCU. A big shout out to my tellers at the Stonestown location!!!! You DO NOT have to be a firefighter. Run, go open your account today. The California branch has yummy candy bars at the front desk! Run.....",5
230,"I just opened an account here and am very, very happy to kick BofA to the curb. I walked in to this branch and was promptly greeted by a fella named Michael who helped open my account. Not only did he open my account, but I also talked with him for about hour  and a half (the account took 15 mins open) about City life and chumed it up.   I am giving this credit union a 5, mostly because I have been able to talk to a rep over the phone for the questions I have had within 3 mins and almost all service are free (cashier's checks and many other service banks like BofA charge for)!!!!",5
231,"It just occurred to me that after all of these years I never reviewed the credit union.   They are seriously amazing.  Aside from the super, super friendly staff and all of the perks Monica C. mentioned (which I LOVE) they offer a really amazing service to their clients in the form of identity theft resolution statements.  After years of feeling totally screwed by financial institutions, it is so refreshing to have allies.  This bank literally saved my (financial) life: can you say that about your bank?",5
232,"I love EVERYTHING about my credit union.. this is the best financial institution EVER! Very personable and friendly always willing to go above and beyond to insure your getting the best service possible, Unlimited trips to all atms always free and the fees get returned back to your acct immediately. Free online chat, unlimited amounts of costumer service calls, free web chats and great online services.. When you go in they always have free candy.. not the cheap stuff either lol the good stuff I.e sneakers, milky way, kit kat, ect.. Oh and they sometimes have free freshly baked cookies too. I love the credit union its that simple!!! If your looking for a bank that will go above in beyond your expectations then look no further than the SF Fire credit union...",5
233,"I was planning to open an account here. The people are great, the products and services are fantastic, but the one thing that stopped me in my tracks is that SFFCU's deposits are NOT insured by NCUA[1], the federally-backed deposit insurer which covers 98% of all credit union deposits.Deposits at SFFCU are instead covered by a private insurer, American Share Insurance, which only covers 160 institutions and has zero federal protection[2] if the insurer ever gets into trouble. While I wouldn't expect any problems, that's just not something I ever want to worry about. To be blunt, I feel a little betrayed that SFFCU didn't bother getting the real deal when it comes to the safety of their customers' deposits. Sorry guys, I know you mean the best, and everything else looks fantastic, but a bank account without a federal guarantee is just another risky investment. This isn't good enough.[1] sffirecu.org/about-us/am…[2] bit.ly/yxtSt (yelp mangles ""&"")----------Added on Nov 16:It looks like I'm unable to respond to Darren's comment directly, so I'll respond here:Thanks for your explanation! While the decision to protect depositors beyond federal limits is commendable, that's no reason to throw away the full protection of the federal government. A better choice would have been to maintain the standard NCUA coverage up to their limit, then for example using ASI's own Excess Share Insurance[3] for balances beyond those limits. This way, depositors continue to enjoy the same full government-backed protection within the standard federal limits, then revert to the riskier private insurance only if they exceed those limits.[3] americanshare.com/Public…----------Added on Feb 13, 2010:Saw this article[4] recently, thought it would be worth adding to this post. It mentions a similar private insurance company, named RISDIC, which insured 30 banks and credit unions in Rhode Island, until it failed in 1991 during the S&L crisis, leaving thousands of customers in the cold. This pretty much confirms my concerns about any bank/credit union using private insurance to get out of deposit fees. Even if they're totally solvent, there's little preventing a run that could take them down.[4] depositaccounts.com/blog…",1
234,"I can't add more to the list that hasn't already been mentioned.  All the perks listed in these other posts ARE true.. and yes, this is the chillest bank of all time.  (also insured up to 500,000 PER ACCOUNT [not per member].Never thought I'd love a ""bank""... until now~",5
235,I just wanted to add another '5' score from a very happy member. I've recruited so many people to SF FIre over the years. They never let me down.,5
236,"Pros: EVERYTHING'S FREE! ATM FEE REBATE! CANDY!Cons: Not fireman wandering about. Frankly, the credit union would seem like a much better value if the atm fee rebates and free candy were delivered by hot shirtless firemen.I did see a semi hot retired fireman once there. I do like the silver fox, so he will have to do.",5
237,"Goodbye,Bank of Assholes, yanking on America.Hello, SF Fire Credit Union.Feel the love.",5
238,I joined this credit union back in 2003 and have no regrets!  They have amazing customer service and to top it off they process my company payroll on Thursday one day before it is supposed to be processed and they reimburse me monthly for all ATM fees charged by other banks or rogue ATM's.  Check this place out and you will immediately want to convert from BOA or Wells Fargo!,5
239,"Yes, I DOES sound silly, but I to must admit that this is my most favorite bank in the whole wide world.  Their service is fast and ALWAYS hassle free.   I get phone calls when my spending (ATM) makes a big change.  The flip side of that is that on a couple of occasions my atm card had been flagged because they want me to check in with them about an item that came through my account.   This can be a bit disconcerting when trying to make a purchase using my debit card.  NEVERTHELESS... It a very good thing. I'll never go back to a regular bank (or another credit union for that matter)",5
240,"Give them a billion stars!I haven't bothered to read the other reviews, but I'm seeing some 5 stars so I'm sure people already said all the good stuff.My story is that because of some crap that happened in a different state at a different bank, any large bank corporation like WaMu or BoA or whatever, would not let me open a checking account.  I go to SFFCU, explain the situation to a REAL PERSON (actually on of the branch managers!), and they hook me up.  Because they have a heart and not a set of gears working inside them!  Let's hear it for real people!The lack of branch locations is kind of a bummer.  But I feel like they make up for it pretty well.  Rebate for any ATM use is key.  I don't know if that's sinking in for you.  REBATE for any ATM.  At least for me, I don't know if you all are getting hooked up with that.  And you can deposit checks via mail (if you trust USPS) so you never really have to go into the bank unless something comes up!",5
241,"I've been a member since Mediserve CU was absorbed by SFFCU long ago.  SFFCU has been fantastic to me as long as I've been a member.  I've made 2 different mistakes, and when I called to find out why I was charged fees, my error was explained to me, and the fee was waived.  I can't say you will have that experience, I certainly didn't expect to have fees waived, and I was surprised and grateful.  They have an excellent credit card that offers a reasonable rate, and I've paid after the due date by a day x2, and no charge was assessed.  Only 4 branches, so if you want to see people, you might want to look elsewhere.  They do have exceptional staff available by phone 6am to 10pm PDT, they have answered all questions and concerns I've had.  I've never had a bad experience in the years that I've been a member, and I always encourage others to join and use their services.  Please note that a better review would list all of the other benefits that SFFCU offers, I don't have the time to organize my thoughts and list them all for you.",5
242,"After moving to SF, we chose SF Fire Credit Union because of the unanimous Yelp love they get. Our experience setting up and operating our accounts absolutely confirms everyone else's.",5
243,"I wish I had switched years ago.I have shown my middle finger to Bank of Fee-Merica.If I'm going to throw my money away, it will no longer be to you.But I am not throwing any money away! SF Fire Credit Union has pretty much no fees. Not even for those shady little ATMs in bars and restaurants. They will reimbourse you.This is a not-for-profit institution. And it's local. They do all the stuff that other banks do, but it's free. I even earn interest on my checking account!And the people they got running the show are very knowledgable and helpful. (I had to wait a short while for someone to become available to open my account, and each of the tellers used their free moments to check in with me, offer coffee, and investigate the delay)Plus they had chocolate in a bowl by the door. The good stuff.",5
244,"this place seemed like the perfcet bank the bank for the litttle people!!!!...until you deal with their customer service yes i over drew my account witch is my fault but harrasing me like i owe you millions?! its twenty dollars i have twins i dont have time to make it today is what i told the customer service lady JUANITA and her response was so? dont you have someone to watch them? and thats just one of her quotes from her horrible customer service. i loved this place till this unfortunate incident. i used to always recomend co workers friends ect, but now i wont actually i just convinced my gf and her family to drop them asap",2
245,"I joined this fantastic institution almost 16 years ago when I joined the Fire Department.I have never had a thought of changing financial institutions. Some may say it's keeping all the eggs on one basket, but my checking stays here with my direct deposit.Staff is always friendly. No ATM fees. Rates are reasonable. Some are great, some are so-so.Still pays to shop around, but you are hard pressed to fine a nicer, cleaner, more efficient and friendly place to keep your money.",5
246,"I've had checking accounts for over 20 years and never before tried to ""convert"" my friends to my bank until now. If I hear somebody lament a bank experience I always mention SFFCU. They top my list for customer service from anywhere, not just financial institutions.I started doing some of my banking there several years ago because they were associated with my credit union. I thought of switching but my old CU was ok and I'd been there a long time. But when it was bought out by Golden 1 credit union I started getting fees up the a$$. So I switched a little over a year ago. I expected SFFCU to be better, but they exceeded my expectations by far. The top three things I love:1. No ATM fees and they reimburse you if you get charged by another bank.2. My direct deposit paycheck is available 24 hours ahead of my paydate because they don't put a hold on the deposits the way other banks/CUs do.3. The customer service; every time I need to contact them I am impressed with their courtesy, professionalism and effectiveness.",5
247,"San Francisco Fire Credit Union is by far one of the best Credit Unions out there... I've emailed the CEO Diana Dykstra, her response time is incredible. I asked her to create an iPhone Web Clip so their logo shows on my iPhone. She immediately got the Technology Department to do it and the next day it was working. Hold times are very low when calling customer support, and all their fees are pretty free as long as you don't overdraw your account. And even then they offer free overdraft protection from your Credit Card... and their rates - top notch! As long as they treat me well, I'll be a member for life. Thank you!",5
248,never thought I could love my bank! SF Fire CU is awesome. I can go to ANY atm anywhere(!) and they reimburse any fees. I can deposit my checks online and then send them via the mail and since I'm in the city they usually get the check within a day or too. Plus once you've done it several times they'll even let you have access to the funds immediately. If I have a question I can use they're online web chat and get my questions answered almost immediately. I can still do online banking - may not be as fancy as some of these other big banks but it makes no difference to me. This bank provides everything I need and in every way they are MORE convenient than any of those big bully banks. And did I mention you can get your own personalized debit card with whatever picture you want (well as long as you own the picture). Can't say enough good things about this place.,5
249,I wish every financial institution used SFFCU as a role model.  The people that help me on the phone are nothing but easy to work with human beings despite the fact that I never know my member number.  They offer the best rates of all my credit unions (and banks of course) so they have almost all my precious pennies.  I am not charged ridiculous fees for letting them use my money.  I love them.,5
250,"this is review of the  auto sale today oct  4th 2014did a few test drives,no gas in a lot of cars so could only bring them around the parking lo who brings cars with no gas in them,and i was the first test drivet,tried a dodge charger,something wrong with transmission you step on gas and it takes,5 seconds to go faster,forfd mustang,stick ,I drove stick all my life ,but it kept cutting out ,stick is easy to drive,but not the mustang,it was 4 years old,but only $3000 cheaper than a new car,they had a mazda 6 touring they were trying to pass off as 2015 car,it was built in 2013 and registered in may 2014 even its car fax said it was 2015 ,something wrong there ,it was $200 cheaper than a new car,with new car warranty,most cars were only $2000 cheaper than new car but were two years old,they had a lot of 2008 cars,1 camary would not start,2012,it was flashing check engine1 mazda 6 had oil stains on seat belt and seats,also had worn tires and some scratches,they had a crysler 200 cheap there 2012 for $13000 but it came from oregonit looked like a washed title,as its car fax had no details from oregon.they wanted $30,000 for 2008 bmw ,kbb lists it at $22000.so they are well over Kelly blue book priceat auto nations prices who run the promotion  it would be beter to buy newthan from auto nation,from what the salesman said,they were all bought at auctionfor the event,,i would skip this event until they bring in some deals",3
251,"After having read the rave reviews here on yelp, the first thing that struck me about this place was the fact that when I called them, the *very first* option on their telephone menu system was to talk to an actual person; this alone was eminently humane, given all the companies out there that bury their ""talk to a person"" option at the end of a long list several levels deep.  I've pressed that button twice now, and have only had to wait a minute or two to talk to a helpful employee.When I visited their main branch, because of all the ecstatic reviews here, I was basically expecting a red carpet to be drawn out for me with bank employees kissing my feet, asking me how I could be helped.  To my (very slight) disappointment, this wasn't the case; there wasn't a super-friendly person sitting next to the candy bowl at the entrance there to greet me, and after a bit of wandering I couldn't see any other employees waiting to help people, I just stood in line for a teller.  I assumed that the teller would redirect me to some more experienced person designated to explaining the options for banking to me, which was my experience at other banks, but this wasn't the case; when I said I wanted to set up a bank account, they politely gave me a form and asked me to fill it out.Apparently Sandra, who was normally in charge of setting up new accounts, was busy at the time, and given that I was visiting them on the end of a Saturday, I was asked if it'd be okay to just have my new checkbook and ATM card mailed to me.  I guess the teller forgot about the $5 fee required to do a credit report on me, though, because Sandra contacted me about that on Monday and I had to visit them again to drop that off.At any rate, I received my ATM card and checkbook in the mail shortly thereafter, and I love the ""no ATM fees ever"" thing.  I was a little worried that I might have to do something annoying like fill out a refund form every time I got charged by a foreign ATM, but this isn't the case; I made my first withdrawal from a Bank of America ATM yesterday, and SFFCU automatically refunded me the $3 fee today.Perhaps it's partly because of all these great Yelp reviews, but despite some of the hiccups, I got the impression that everyone I talked to enjoyed working at this place and genuinely wanted to help me.  So I'm looking forward to continuing to be a customer of theirs, and will be sure to Yelp about any particularly positive or negative experiences I have.",4
252,"I can't say enough good things about SF Fire Credit Union - they are the most amazing financial institution ever.  I've told everyone I know to switch banks.  I've even found myself ranting about how wonderful they are to friends at 2am!Here are some of the perks:- Free everything.  Pay for nothing.  Any ATM, anywhere.- On their website, you can ""email"" the President/CEO.  I did so, asking if they would accept State of California ""IOUs"" ... The President/CEO emailed be back, within an hour, at 8pm on a SUNDAY NIGHT!  - Deposit checks at any other credit union ATM, or deposit checks ONLINE.  They credit you the full amount, and then you have 7 days to get them the check.  No holds on the money.  They will even give you pre-paid, pre-addresses envelopes for this.- Real local people to talk to on the phone and via the website.- Amazing overdraft protection.  I've never bounced anything in my life, but now I could without paying $40.  My SF Fire CU credit card will simply charge (as if it was a retail purchase) anything that 'bounces'.  No fees.I always banked with Wells Fargo in the past.  I kept them mostly because they have ATM everywhere.  SF Fire CU is 500 times better.  Plus, I'm not banking with a evil corporate bank.  This is local, non-profit, and awesome.",5
253,"A great bank to work with. You get the use of any ATM without fees 12 times each month. There are no foreign transaction fees abroad, free quarterly credit reports, and great rates on loans. It's a bank you can actually like!,",5
254,"I'd like to give this place more stars but It just wouldn't sit well with me.  My main complaint is that some of the new staff do not seem to understand rules regarding deposits and basic listening skills.  I recently attempted to deposit a check into my account. The check was addressed to me And my wife.  In order to process the request, they required that my wife be present to confirm the transaction.  This is an inconvenience  encountered in the past, so I had had my wife co-sign the check. They still would not allow it.  I asked Anita, the teller, if she would then deposit the check into my wife's account.  She still would not allow it. WTF?  I've been a member of this branch for 10 years and a CU member for over 30 years and I have never heard of  this requiremlent.  Anita then asked her associate next to her and she too confirmed that my wife would have to be present to complete the transaction.  Her associate then proceeded to lecture me on the issues of fraud. Again, WTF?  At this point  I was livid. They directed me to the branch manager, Aleksey Chursin and apparently told him that I wanted to deposit the check into My account.  I realized the miscommunication, informed him of what I wanted and he deposited the check to wife's account.  Such a simple request should not turn into a time-wasting venture. I think SFFire needs to educate their rookie tellers on basic listening/communication skills and recruit tellers with better problem-solving skills.  Being that Anita had only been working there a few months is no excuse.",4
255,"Free checking, free ATMs everywhere.  When other banks charge for their ATMs, SFFCU credits you for the fee. Awesome. Although I often get mistaken for one, I am not a fire fighter, and all you have to be to join is a resident. Today they had fresh baked cookies and coffee. Wells Fargo I miss you not!",5
256,Five years and still going strong. I ditched Wells and Citibank to switch to SFFCU and never looked back.  Great service. great prices. And sweet treats at the door.  What more can you ask in a bank.  Oh and they go the extra mile when you need to catch that rare check from clearing until you get a deposit in.  What a great team.,5
257,Best Bank I have ever been with. I am currently in Europe right now and had a tiny mishap with my debit card but their customer service through the internet and the phone has been consistently amazing! I've been using my ATM card throughout Europe without a hassle or a fee! Thank you!,5
258,"A lot of issues signing up jointly online. I called to have the issue resolved, but the guy who answered told me that he didn't think it could even be done online... which contradicted what my husband was told in the first place. Furthermore, there is an option to sign up a joint account...online. The guy seemed impatient and a little rude, so I won't be bothering with RE-doing the whole process... as I was told we'd have to do. Ugh. Plus, if there are tech issue with the sign up... why would I trust that there wouldn't be other tech issues?  Sigh. Off to find another banking institution. I'd love a decent one. :)",1
259,"I was a little apprehensive at first but I'm really glad I made the switch.  I've been depositing checks at other CU's such as Redwood and Provident and there haven't been any problems.  I really like free bank transfers to any external branch.  You can even withdraw money from external banks to your account too.  When I was with Chase, there wasn't a single ATM close to my house now I can go use the ATM at Walgreens which is just a few blocks away and don't get charged any fees.  Also, when you go to their branches, the people there are so nice.  It really feels like a community in there.  I wish I was more knowledgeable about CU's years ago; it would have made my life soooo many easier.",5
260,"This is how banking should be.  Transparent, great services, fantastically friendly people.  Insurance by ASI (not FDIC, noted by other reviews) is a concern, but far outweighed by the other benefits.",5
261,What service!!  Love this place.  Have closed my account of 21 years at Patelco (what a craphole!!!) and brought all my business here.  They totally deserve it!!  Kudos to SF Fire CU!!!!,5
262,I am a recent member to SF Fire credit union.  The customer service has been exemplary.  They refund all ATM fees.  It is not the most convenient location for me but the customer service is worth it.  Seriously..today they had freshly baked chocolate chip cookies when I walked in...still warm cookies.. Seriously people.,5
263,"someone else here mentioned it and i must revisit:  when you call, you get A HUMAN BEING on the line RIGHT AWAY.  right then and there, i KNEW this was going to be IT for me.after being F---ED over by Bank of America for THE LAST TIME, i marched my happy ass over to the closest BoA to my job and told them where they could shove the sunshine, and demanded all of my money.bussed all the way over from civic center to the SF Fire Credit Union and in less than half an hour, my accounts were all set up, ATM card requested, checks given to me, and money deposited....BY THE FRIENDLIEST, NICEST PEOPLE I HAVE EVER COME ACROSS in any kind of financial institution.  EVER.the building itself is REALLY NICE too.sandra helped me set up my account and was so sweet and so helpful.  she also invited me to drop in on any given tuesday for Fire Fighter Appreciation Day where they have cookies and coffee for all members.  i just might have to make it out there for that one of these days... (beccie does not say ""no"" to cookies.  EVER.)i am so so so so GLAD that i'm now a part of this CU.  i've heard wonderful things.cheers to my fellow SF Fire Credit Unioners!",5
264,I love this credit union. I wish they had more offices in other location in the city. I have had an account with them since 2002. Their rates on loan products are lower that most other credit unions or banks. Another big plus is anyone that resides or works in the city can join.,5
265,"No fees! No monthly fees. No insufficient funds fees. No transfer fees. No overdraft fees. No fees for going over a magical number of ATM transactions. Your checks are free (unless you get special ones) and they reimburse any ATM surcharges you get for using your card in another bank's ATM. They provide free quarterly credit rating assessments and have handy online budget calculators to help you knock out debt or plan for retirement or other big financial events. Doesn't work in Mint yet, but they have enough calculators of their own, you should be fine without that.I was this close to going with another small local bank, the number two one rated on this very site for San Francisco, and decided to go with this one despite its less convenient location because NO FEES! Hear that, banks? We give you our money to play with. You earn interest and dividends and whatnot with it. You don't need to nickel and dime your customers to within an inch of their lives over every little thing.I wonder how much I've spent over the years just in bank fees. I'd go through my old statements and add it up, but I'm sort of afraid of the answer.",5
266,"Perfect!No fees for ATM use (anywhere), no lines, no attitude!  Great location, great service, great CU!!!",5
267,"Went to get a credit card just in case of emergencies, i have a good credit score, a good history, i used to have a 11,000-limit credit card with wf and never went crazy with it. here they offer me one for 5,000, i feel punished as if i had done something wrong. i was asking for 7,000 and they punish me for 2,000....",1
268,Completely agree with every reviewer here. Love the ATM fee refunds. Really glad I signed up with them...,5
269,"Not much more to add from the other reviews except the best financial institution I have ever banked with by far.   No ATM fees worldwide, responsive and friendly customer service, and great rates on their credit cards.  Not to mention no international fees when using your credit card abroad, and no cash advance fees period.  The definition of awesome customer service -- they have me for life.",5
270,"I LOVE SFFCU! I keep wondering ""what's the catch?"" But there is none. They're just awesome. Great services, great rates. I opened checking, got a visa saving 8% versus my chase card, and refinanced my car at 2.7% lower rate. This is the best kept secret, and I want to spread the word.",5
271,"Reimbursed ATMs, no random fees and perfect customer service.",5
272,"Joined this bank when I became a firefighter, so I'm a little biased.  But this bank totally kicks the other banks in their sorry asses.  There ain't a thing they can't do for me that the big-name banks brag about.  Plus, I LOVE it when you walk into a place where you keep all your money, and they know your face and name.  The no-ATM-fee thingie just clinches all that with a big red bow.  Everybody's like family there, so if I lost my mind and wanted to buy me a Bentley like P. Diddy's, they'd hand me my head.  If I wanted to buy a new home, they'd make that possible.  These people CARE what you do with your money.",5
273,I love this credit union! I have a special hatred for commercial banks and have found credit union to be more customer focused... The tellers here are friendly and helpful.  It is small so they get to know you. Love them!,5
274,"granted, i've only been a member of this credit union for one week, but i'm giving it 5 stars: i went to set up my online account, but was having trouble signing up/logging on. i tried a couple times before i noticed right there on the screen an option to IM with a bank representative. i clicked it. went back and forth with a REAL PERSON for a few minutes (see my washington mutual reviews for reference) until the problem was resolved. voila! LOVE THAT! i'm so excited to belong to a friendly, non-corporate bank that gives me a refund for ANY ATM charges i incur at any bank in the US. yep, that's right. eat your heart out, WAMU. no fees for anything! (my ex used to charge me 12 bucks to transfer money from one account to another as ""overdraft protection."" wtf?)  maybe i'll bounce a check just for the fun of it... (j/k)today i had a free 1/2 hour conversation with nick the financial planner. i'll be faxing him all my mutual fund, IRA and retirement statements so he can analyze my savings and help me come up with a financial plan. FREE! love this credit union! can you say that about your bank?!",5
